"fact the spends 87 on it life changing work","2016-09-18T22:33:52","1449","2725",""
"you can learn a lot about a person by the company they keep here some of the company trump keep","2016-08-27T16:38:24","2486","4631",""
"donald trump is an expert at distracting people from the fact that he ha nothing substantive to say for himself","2016-06-15T13:59:14","7000","17749",""
"50 gop national security expert said they will not vote for trump because he would be   the most reckless president in american history","2016-08-31T17:13:39","1258","2710",""
"not even a sitin in congress could convince republican leadership to move forward on gun violence prevention american deserve better","2016-06-26T21:20:20","2038","6656",""
"the hotel roanoke ac is fine amp you should pay them for it youre the one who brought the hot air","2016-07-27T16:10:04","2344","6083",""
"cnn which is totally biased in favor of clinton should apologize they knew they were wrong","2016-06-23T19:34:35","6219","13177",""
"we   re here today because our choice is i   m with hillary","2016-07-26T02:28:56","945","2856",""
"thank you to the orlando health and florida hospital for showing empathy and kindness in the face of hate h","2016-08-25T15:19:57","2825","8247",""
"hillary heard you college cost are too high in america it time to fix it","2016-07-06T15:53:57","1791","5344",""
"still ahead join u at 7amet","2016-07-18T10:53:55","1951","8346",""
"200000 new follower for from 10800000 to 11000000 all in the last ten day or so","2016-08-20T05:02:57","8214","28043",""
"crookeds stop in johnstown pennsylvania where job have been absolutely decimated by dumb politician drew le than 200 with bill vp","2016-07-30T22:04:14","10420","30622",""
"if trump need help with diplomacy he could learn a lot from our last secretary of state","2016-09-01T22:20:35","1504","3908",""
"america is proud to stand shouldertoshoulder wa free amp ind uk we stand together a friend a ally amp a a people wa shared history","2016-06-24T10:32:00","15875","40321","Turnberry, Scotland"
"ted is the ultimate hypocrite say one thing for money doe another for vote","2016-01-16T16:11:28","2805","5520",""
"this week donald trump suddenly tried to claim that he ha some regret about that","2016-08-20T14:03:11","1501","3991",""
"the american dream is something no wall will ever contain","2016-07-28T03:25:00","3381","7189",""
"anyone who complains about microphone problem is not having a good night  hillary","2016-09-27T14:53:01","4773","14979",""
"great governor is in indiana to help lead the relief effort after tornado struck true leadership","2016-08-25T01:40:08","7796","27608",""
"due to the horrific event taking place in our country i have decided to postpone my speech on economic opportunity today in miami","2016-07-08T14:32:15","8898","40561",""
"donald trump say he cherishes woman just not if theyre working and pregnant","2016-05-26T22:07:30","1162","1215",""
"get the detail you need to know ahead of day one at the","2016-07-25T21:45:27","433","1289",""
"when we come togetherwe won   t just win in november we   ll build on the progress we   ve made","2016-06-10T00:43:07","3561","11823",""
"i would have million of vote more than hillary except for the fact that i had 17 opponent and she just had a socialist named bernie","2016-04-17T14:34:12","9706","28668",""
"y bienvenidos a todos bienvenidos a todos a nuestro pa s porque somos americanos todos","2016-07-23T17:30:17","602","1352",""
"what the movement for lgbt equality ha taught u with courage and love there nothing we cant do happy pride month let fight on","2016-06-02T02:01:25","3509","8166",""
"the painted a bright picture of america filled with diversity love amp hope the rnc wasdifferent","2016-08-02T15:56:41","1247","4093",""
"wow ted cruz got booed off the stage didnt honor the pledge i saw his speech two hour early but let him speak anyway no big deal","2016-07-21T03:45:48","21218","71143",""
"an attack on lgbt american is an attack on all american","2016-06-14T19:09:48","2177","5941",""
"congratulation jim herman we are all proud of you","2016-04-04T18:03:52","1986","7171","Wisconsin, USA"
"goofy senator elizabeth warren ha done le in the u senate than practically any other senator all talk no action","2016-05-25T12:31:56","4854","15838",""
"encuentre d nde votar en nueva york aqu","2016-04-18T19:26:43","344","564",""
"creating job   it what democrat do in 3 month let elect another one","2016-08-08T17:17:05","1065","2188",""
","2016-07-30T18:34:54","10848","22528",""
"obama   s va secretary just said we shouldnt measure wait time hillary say va problem are not   widespread   i will take care of our vet","2016-05-23T17:15:20","7517","22006",""
"you can count on her and how she won   t waver and she won   t back down and she will not quit","2016-07-10T22:43:58","2582","8360",""
"a bernie sander said hillary clinton ha bad judgement bill meeting wa probably initiated and demanded by hillary","2016-07-01T12:11:41","6004","18374",""
"dems warn not to underestimate trump potential win","2016-07-28T21:38:12","6514","19660","Davenport, IA"
"you are like superman everywhere but im keeping up great","2016-01-24T22:14:34","741","2852",""
"tune in now to watch hit the trail for hillary in ohio","2016-09-01T15:46:22","588","1900",""
"why would the people of florida vote for marco rubio when he defrauded them by agreeing to represent them a their senator and then quit","2016-02-26T14:49:40","3941","11547",""
"congratulation to on his great rating and rating increase a reported by the today amazing job","2016-04-24T00:55:43","4136","14257",""
"nurse care for our family like their own it time we returned the favor","2016-05-13T00:01:41","1995","4674",""
"because gov kasich can not run in the state of pennsylvaniahe can not win the nomination amp should not be allowed to compete in ohio on tue","2016-03-13T18:26:20","5767","15360",""
"heading to iowa join me today at noon ticket","2016-09-13T13:14:02","4182","14663",""
"republican are once again turning their back on the people of flint who have waited far too long for help it w","2016-09-23T23:36:29","5251","8284",""
"to the lgbt community please know that you have million of ally across our country i am one of them    hillary","2016-06-12T19:06:09","7354","15530",""
"thank you diamond and silk","2016-06-06T16:30:58","4655","11959",""
"nebraska today","2016-05-10T15:19:11","3372","8955",""
"just leaving salt lake city utah fantastic crowd with no interruption love utah will be back","2016-03-19T03:43:42","3596","13498",""
"if wa a fearful a trump michael phelps and simone bile would be cowering in the locker room america isn   t afraid to compete","2016-08-11T18:08:39","2082","7509",""
"just finished a press conference in trump tower wherein i gave information on which veteran group got the 5600000 that i raisedgave","2016-05-31T16:53:58","5476","18675",""
"we have a responsibility to fight for the next generation all of u","2016-07-08T02:43:12","1601","4875",""
"will medium apologize to trump","2016-08-08T00:05:54","8186","19635",""
"thank you for your nice word great knowledge and style we are doing really well in south carolina","2016-02-17T03:44:39","2030","4993",""
"donald trump foreign policy is already making american le safe and he not even president yet","2016-06-03T01:01:37","2453","4524",""
"grateful for our brave men and woman serving in the and their family happy birthday usaf","2016-09-19T02:05:26","1575","4785",""
"the failing talk about anonymous source and meeting that never happened their reporting is fiction the medium protects hillary","2016-08-14T12:24:48","9589","29071",""
"the clinton are the real predator","2016-08-26T12:05:57","7217","17584",""
"president obama   s successor can not and will not be the man who led the racist birther movement period","2016-09-16T03:20:31","13811","33869",""
"statement on clinton foundation","2016-08-22T12:55:40","5983","13889",""
"i am interviewed on this week on this morning enjoy","2016-03-27T13:02:06","2508","10334",""
